std_deviation
72.41701591311258
50.88970709131661
54.498875696293034
57.58410444419537
58.72159744284891
64.03037527174115
48.32713962319723
65.43819569150726
22.232703321008895
52.82234409641435
57.89373569705103
60.332451102205354
27.379590191235515
57.871424795316734
42.56714445860798
50.33823672557473
38.35878900903938
61.119236021403275
52.780094943453825
38.627216790237426
34.16438169556124
45.60314313904251
34.24164809117692
29.24393077819738
34.59421993570602
28.023343055388665
25.41765831543103
25.971760282275824
27.788363432199457
31.89998335798939
24.79842609199221
25.74351003573522
16.762460611735975
25.101953450677897
15.579464899668409
66.69178228237719
34.77191612551716
20.22488407482228
25.221730754252373
27.787794546527078
38.90174085770455
55.462553304369244
25.89242168357375
27.626345269687775
24.294165261642558
32.43414255133007
55.28829373384569
52.288115054952975
30.68609819706637
31.80849621343329
27.962982387434998
24.933734719050815
62.45857535230851
29.926408671940575
26.78225950139383
18.659247641853085
23.600434355324904
35.26427027800235
27.13036666468037
43.936600103330704
28.524182313258343
24.72104212690072
24.74729607532912
62.55788366113419
55.51380377383629
27.869159947153054
48.837688888807996
34.55174839223046
34.93361641513801
30.311164295684847
52.92708828718995
22.29366849668309
22.925751306336725
43.11931578492404
23.269209110754066
20.990714228915607
26.101832812275845
37.95539668400266
36.92191313786435
22.551532662770395
28.93244393686783
29.88483200555091
27.434525401398872
23.051630800444467
32.09132836141253
25.77647439352403
25.15518812809795
21.01675434885225
25.139917823254713
21.888653075052382
51.14028111616126
23.618947973184582
21.91095899316139
26.04216535083056
28.814314220539764
21.378330782359974
26.296099774681416
23.237310742854902
51.91395249834095
68.78937943490986
63.35895092060789
35.14637933215881
27.33910218277111
47.45875931795942
36.9879655650321
24.621969000061714
24.344590475914767
54.13291862222099
54.81396823292398
22.991625870303302
31.31870208038641
28.153531288277144
18.230640453917136
20.73979083790384
24.432939978643585
24.00237273604424
33.88566385715351
25.04813816314498
32.5443989429825
24.714399831677078
24.965008763467317
25.16890567664792
30.576257128693825
32.46348025951623
26.47885569732952
20.827207048473877
22.60626678069601
24.27526294481689
23.967705402061334
41.04818623228071
28.04414760765604
23.007054483353578
21.475769177377558
20.742462326348818
22.276916393432913
25.956380024957255
29.21536828177937
29.23199041871764
24.619867135303554
23.126586394018467
32.188011671428235
20.30377491995023
25.771094738097563
24.61937643402042
24.136046589282184
30.386517757716167
25.045723623804523
24.00287344131948
27.027256890776023
21.70687870330509
26.516477217006035
27.763345896343257
31.469073770926276
32.42104585358098
26.97914917561338
31.36634766369843
36.33633037938751
27.865467693186133
29.728213938950315
27.156026760923623
25.02768674568227
41.40239683883048
33.65880078434168
29.478633550420888
60.655958132404436
34.179510110005964
36.599120347899074
27.993717795248276
27.93966340241056
25.673237788794776
23.508269656442177
28.318174458110818
24.19811389344219
28.638597853945292
26.81446488446115
29.7513954523145
28.10204131802528
29.54868112116004
22.58910554758643
28.606854593960517
22.05706121494883
20.47027220141442
42.693977235202624
23.24594586933386
25.543908437042283
33.55125422156376
57.405588907004514
23.953987475992385
38.57066926253679
46.97462382861623
41.63846592947439
41.63544622746345
42.16117457756603
43.996475893416736
28.459453554838326
29.906271917442332
24.555058147762555
25.709874909069473
28.744669115507314
40.020714498369465
20.704231157905863
31.1013907830502
25.100250057718547
32.37129120934165
27.776956259460828
44.59291907736025
40.48113653740468
36.8793539119112
43.14063354008608
44.820470814126885
44.306053697435075
43.95521812754431
42.16064964205366
46.49252344022639
43.49441288073676
39.183538584461715
36.07745148205455
41.879278473249755
43.44434331693828
42.32460541292736
44.75279495182396
41.25940061804097
48.12488775841456
48.968180238191415
45.33203466688871
39.36338699858029
36.96042805812725
48.12073981143681
48.09013566876268
42.41580932435452
32.16320953885044
43.49741923562822
46.2213448597074
45.26177041345157
37.444500317136026
45.14980730855891
47.0947390624473
46.33821623670899
46.85668728196649
43.76906897616169
47.00050105435047
48.60365134431775
46.62865024681713
43.41210030579032
36.37445141854376
37.83790230126401
46.92053601739861
42.609742277559015
43.912301518367265
46.93549054436312
43.4176594560324
49.43834569886011
39.43264982016806
42.46414185922047
33.306293966156005
47.88411423426354
45.56121070208736
47.83873319225751
35.395670957901054
38.45134965849704
42.32952774411734
41.12080038131553
47.23690179679442
34.980660885695116
39.527629312165935
53.10608774895775
49.36395785753002
50.42727340001639
49.77201176404265
