brightness
106.7672
105.2364
101.3492
117.1464
115.5864
101.9472
93.7976
106.6292
107.5124
119.224
124.4804
118.6712
123.4904
131.0264
139.5772
105.9032
113.038
136.6568
156.3512
117.6272
117.9508
140.164
110.0804
112.8072
109.14
106.6456
115.096
125.7636
147.8436
142.2924
156.2616
113.1864
112.8244
102.7272
114.2576
120.7124
143.4
139.6932
127.3996
111.99
115.1664
105.33
113.226
114.3512
107.1368
109.6988
144.7316
108.7468
110.4164
131.5012
129.1588
107.1416
119.3888
120.2316
102.772
113.0596
124.1252
109.5164
117.6372
114.4212
126.446
122.9284
113.1684
117.1508
120.7108
127.4644
112.522
110.6976
110.8308
109.236
112.1824
111.608
111.1632
115.2348
141.9452
126.9268
110.7204
112.3416
118.4716
150.5676
114.7484
113.0016
117.5448
114.9416
113.2292
159.8192
109.79
109.12
107.8888
133.2816
132.2748
116.534
117.0996
116.1144
116.2572
113.2864
109.8344
111.1092
136.764
122.2
132.2932
115.416
116.3488
126.3764
117.6728
114.1092
128.4228
119.8148
123.2384
143.1732
114.3272
120.068
139.8328
119.142
125.164
129.864
119.1884
119.2548
120.5992
129.1372
116.3964
116.4588
113.8228
114.4736
119.6956
112.5116
116.9856
116.1936
118.6016
114.7104
119.3856
112.6784
117.7572
118.2288
113.3192
120.7452
120.0736
123.7336
115.6436
119.4696
118.2436
120.4192
122.8552
122.03
117.3612
117.6836
118.9076
114.5364
119.8756
123.1996
129.606
117.3752
123.5764
118.6784
112.8656
122.5912
116.7936
118.2908
124.1176
120.6268
111.766
111.5732
124.498
113.1148
115.8832
122.1704
109.1328
120.1512
121.6928
126.8452
117.1532
121.6112
126.1976
127.108
107.6312
112.5168
111.9396
118.1316
118.666
118.5912
119.86
106.224
102.41
111.752
112.48
114.8264
115.7328
120.498
119.3484
150.2336
139.6968
225.5588
107.326
147.5116
115.692
122.7936
108.484
231.5688
180.6148
115.2992
115.2684
116.2888
116.1736
122.6452
220.3028
117.6752
106.6
125.7564
127.398
124.2392
119.0632
219.0756
109.0424
112.8764
118.7388
109.4612
114.804
114.7428
114.9728
121.6412
177.2312
111.0792
101.4808
127.0172
113.5612
210.6372
127.5132
111.2372
99.6292
110.1196
123.1492
111.3468
117.3844
162.4944
123.25
102.3928
121.2052
120.1948
120.078
126.4112
112.5156
136.8292
119.5652
116.7676
123.3336
120.2796
122.808
120.8712
122.0924
125.2972
119.5904
182.0768
144.306
138.7044
125.7852
109.3284
106.0644
108.806
101.7428
124.8348
121.4948
114.6144
110.2968
129.262
138.4324
116.2572
120.572
122.9628
136.0488
113.1848
124.4888
133.0324
121.398
106.88
129.8348
109.4252
123.148
178.5788
121.0948
114.936
138.4208
118.5904
122.1352
123.292
112.4556
122.606
128.0672
128.1432
175.1
128.61
126.2064
125.788
114.07
124.74
119.9504
128.6424
113.9348
117.252
152.0664
114.7712
115.9696
123.882
125.0008
121.0336
132.8268
108.4376
115.3564
116.3772
123.3624
115.6784
130.0608
125.6384
160.3456
118.8928
230.8412
115.4764
152.2792
117.7368
108.9948
127.6172
149.8684
160.6384
112.5504
124.3628
114.4756
137.9312
145.7128
120.4588
121.802
128.6456
119.7564
124.2464
111.2
124.7996
120.6796
123.812
109.4376
114.9576
118.9808
114.7444
121.492
121.1616
116.0008
120.2104
125.0984
109.1824
113.8024
108.1564
120.9904
134.7224
124.2884
137.7748
118.4264
134.1672
123.8484
114.5916
104.9216
118.7368
109.9284
121.7984
116.4072
152.3016
100.6972
109.5436
136.5952
99.8152
126.5748
114.6484
161.1024
155.9044
148.7076
135.2076
137.7284
138.874
150.8012
150.606
149.7396
155.9696
163.2008
156.8852
139.3596
156.1688
196.3136
157.808
146.9136
152.5396
146.3968
144.4288
141.7716
150.5152
151.6068
142.4036
146.558
138.656
140.5476
139.7268
124.8544
144.258
151.1452
141.9664
146.2112
144.0468
131.1016
175.8972
145.0308
150.6116
149.8204
141.1488
147.25
142.2384
136.3104
143.2012
141.4752
139.4072
137.1872
144.8804
153.5596
152.24
149.0444
134.4816
137.9024
138.2444
207.158
136.4776
144.2972
133.3612
144.0992
161.4632
145.0832
141.6728
146.9988
210.7604
152.4224
140.9348
145.5568
143.6204
142.0844
148.516
145.1728
150.9036
157.678
147.4224
144.5464
152.2456
155.038
156.094
160.532
137.5392
140.0908
136.6644
168.6488
165.7376
132.9488
142.3488
157.0964
99.178
116.1324
135.0916
154.8952
129.5996
137.462
138.748
129.13
102.9816
97.692
102.902
138.0792
141.2112
133.0724
117.894
134.684
128.2816
146.972
143.204
128.1824
131.6412
111.394
105.4104
119.5548
116.9216
119.7844
122.0496
121.6148
115.2588
119.7276
136.5276
133.9344
140.9004
155.9872
120.4184
121.912
117.4184
125.0408
115.034
125.0336
130.1488
134.2892
132.2036
129.4184
127.9544
119.8056
121.5636
120.8196
109.7808
139.64
138.7036
133.5464
133.2644
130.4456
161.1568
188.4772
129.1572
118.536
122.3232
120.1536
122.6056
134.106
132.9388
134.7904
130.6748
136.6472
125.7984
127.042
117.0832
139.7608
122.8736
123.5
127.1696
123.4436
131.3976
137.2352
122.164
118.9868
123.4416
125.89
132.7188
135.0328
136.368
130.18
125.1048
132.6524
127.0628
120.6552
130.3492
125.646
127.188
137.0528
143.0928
134.8236
134.7856
134.2072
127.6412
123.0764
125.166
124.252
130.0596
123.2164
137.148
121.2512
126.8532
128.8436
119.3192
122.95
146.7368
135.1308
136.0244
127.5336
126.4648
124.016
124.8024
194.6016
122.2452
125.9004
156.488
121.2336
123.348
125.1124
151.9272
131.1836
130.7696
131.538
129.5528
119.8624
121.916
117.4188
151.504
138.0516
130.5048
133.9464
128.8168
123.7092
127.022
127.8324
129.0916
129.9824
119.1728
130.9276
150.328
126.864
139.1228
124.1016
132.4572
130.2652
119.1024
127.6896
121.0112
135.8124
139.3684
127.1596
131.6452
132.9844
124.0736
120.9952
123.792
125.6524
127.4984
130.8476
127.0804
110.944
115.2564
129.4608
142.8384
133.082
126.7884
169.8192
129.8948
120.8676
123.3024
128.9744
135.5332
124.1376
132.5508
127.7988
133.5816
123.4232
118.886
126.404
171.1392
168.4836
138.2436
123.0176
120.528
128.8772
121.1716
130.9124
131.5584
138.524
172.584
154.1788
132.046
126.4232
130.4864
132.8924
133.9064
129.4752
127.4396
143.7448
138.57
133.4728
124.7116
138.6176
127.2344
121.3076
167.42
206.4144
130.2248
130.8764
131.8108
122.4376
120.528
120.2268
124.1932
117.2296
137.4408
132.394
118.0876
119.8308
167.558
184.5548
123.6136
121.768
123.814
128.3836
143.6604
114.1636
115.46
120.4044
185.7768
217.5324
118.5672
127.4408
123.5452
121.566
115.8688
115.4716
114.9564
157.4748
151.2404
131.436
123.8184
123.5752
123.028
119.924
110.3336
113.612
145.2584
146.8036
124.3908
124.2404
120.9948
117.8924
108.5668
106.6196
105.95
110.668
112.848
116.2624
122.6228
122.7688
114.2228
101.5264
106.908
109.1392
103.7608
102.9272
120.8956
126.454
114.2504
115.516
99.7956
105.5296
104.2912
112.5448
112.0708
122.6744
119.5948
116.3256
104.4436
106.5884
148.7372
117.7784
124.6864
121.1992
119.3952
105.3584
106.6204
112.6488
121.3864
141.5656
198.5004
102.0488
100.4448
122.266
118.0236
200.8792
132.1448
116.9312
126.3204
174.9784
119.0696
206.2912
108.5888
203.1516
210.9284
165.9872
122.7728
106.2128
213.1984
158.6624
129.738
114.3136
102.5816
104.6872
189.136
197.8628
110.0536
112.616
114.2076
115.464
119.9476
126.6252
128.1456
116.8452
116.5636
190.074
112.6656
113.0308
160.6348
223.0636
181.3304
113.3576
210.4464
186.4216
198.8292
172.9624
110.8312
154.4264
140.536
129.934
107.3104
101.0736
115.1396
119.0656
196.792
120.1684
138.234
106.7984
102.0872
100.5972
96.7072
143.1232
145.992
144.612
147.5256
146.7824
155.3576
147.1396
151.5804
136.1296
147.0684
134.1968
140.9772
140.1476
142.766
144.2736
144.8556
145.8776
141.6432
142.4836
137.4576
142.2368
150.68
140.9888
148.0064
176.6248
144.324
142.9748
149.3568
147.7452
150.0392
151.338
147.5448
149.8584
145.602
150.114
157.15
140.5656
146.2864
144.7112
204.9368
165.9576
144.7484
158.4236
164.0492
146.2932
143.2016
138.364
139.874
211.4472
145.3328
142.5768
148.9176
138.9208
155.6612
199.1548
160.0612
135.3824
154.21
212.2548
220.8656
131.1252
206.122
152.6916
130.1152
138.5116
115.3288
99.5644
134.9808
182.2624
149.856
141.9188
130.884
124.5668
115.8604
139.6832
164.2524
144.7812
147.1032
127.3512
126.0436
127.8152
148.9436
136.1368
142.8256
140.9024
129.1576
129.6104
127.502
114.5832
134.1616
136.2696
147.6452
132.688
146.4624
140.9976
112.9376
125.3632
180.0024
117.8452
123.6296
132.4264
134.83
130.468
126.096
132.7856
134.5144
139.7704
142.0624
127.5676
136.746
121.3592
141.4876
129.6792
129.1912
128.9272
123.8912
176.0568
159.3876
145.2248
123.418
117.134
145.6812
120.4884
122.7416
143.5268
140.3376
203.9236
133.4792
124.0192
115.4476
197.2156
156.2892
129.4628
124.7168
135.4856
133.088
125.0964
140.6732
188.006
127.406
144.6952
136.312
126.7756
127.7188
129.7288
128.5048
126.9592
166.4868
214.2448
166.2504
137.4248
127.0184
131.6972
130.4264
132.266
135.3232
132.5036
134.7552
130.0788
136.9516
134.0192
128.0304
128.4876
131.8492
138.624
137.5248
131.9068
135.994
157.1388
221.5228
168.3252
139.53
140.4636
142.9744
133.0988
134.6656
132.7204
138.7348
138.084
134.538
127.4708
144.3428
128.0636
129.3576
135.0496
130.7032
133.5668
132.4384
133.5948
131.6872
131.5904
125.1784
134.9708
135.2308
127.5236
132.0412
135.1212
134.9176
130.044
125.1568
130.4752
126.7712
128.704
129.6668
132.3888
148.9796
124.8696
122.9284
124.4248
192.2492
156.3848
141.6388
136.5536
133.1784
129.3792
127.534
165.0448
143.7924
126.2792
137.124
176.8352
152.2984
122.8244
189.6056
130.29
134.5868
120.5324
149.8708
127.9468
136.6112
128.266
143.208
119.5556
122.0592
145.2536
136.58
126.332
129.8596
166.0456
217.08
201.458
146.38
123.7124
119.5252
121.4912
119.6688
121.3788
127.6012
125.3528
127.1936
124.398
116.4792
112.3812
149.2744
132.7748
122.9812
111.6284
118.4324
142.5284
126.5968
112.9508
130.758
132.8388
212.4332
141.6976
118.5404
138.3536
126.0276
112.5596
116.018
170.4108
215.0476
132.1324
123.9868
143.4248
112.7076
192.3144
173.2004
172.59
115.7688
127.6904
127.2656
133.2116
211.0788
113.2284
121.5584
123.5484
138.6484
99.5396
97.83
126.9852
161.8772
121.4252
129.8372
142.5308
187.822
134.3724
160.1184
151.0528
118.8916
122.2856
218.5592
214.1876
151.9344
188.1864
130.014
133.7424
137.6472
152.396
119.868
129.7884
122.7124
177.8888
129.858
129.7668
108.9972
109.2356
119.8128
139.7772
122.4052
167.8936
161.9976
138.544
151.7912
154.1228
157.3208
204.8904
188.5748
192.0112
153.1148
157.7308
160.0848
191.074
164.39
157.2008
146.462
169.6824
165.9684
183.0792
165.5684
149.344
173.6224
197.8
160.6668
174.872
151.5392
164.3012
167.3052
173.9168
183.3776
195.4776
173.0928
176.3896
193.6152
157.9988
154.8912
154.5164
171.0184
193.0864
212.0748
175.1816
177.2788
171.7692
165.1148
146.7872
168.9372
160.77
145.7344
165.1688
158.2232
194.6888
156.946
170.3776
180.9124
176.1452
148.7748
158.1648
160.5284
161.24
172.3808
169.7848
165.4364
165.5496
162.7484
157.9884
159.982
161.9876
202.6472
207.0228
144.5384
173.5756
170.0336
153.56
155.1524
161.7408
163.0464
188.894
156.6424
165.2992
160.9144
155.38
146.4424
162.3464
168.9452
190.6632
168.0348
155.7532
156.786
152.0696
151.9616
197.4872
208.8056
191.2888
146.2976
155.0796
145.942
153.362
151.3988
160.2924
200.8804
172.6864
208.4776
155.6488
195.5772
151.1684
151.6056
178.468
204.454
182.3752
155.788
177.0964
158.3124
148.562
177.4528
184.2736
136.5572
141.1064
139.1784
141.3148
133.0668
134.5172
138.0492
141.6268
135.01
146.0932
133.128
134.1036
133.2292
143.2228
149.4384
135.5336
138.272
132.9144
137.988
137.1792
133.5236
130.0904
133.0236
137.8648
133.862
139.4808
128.318
133.3196
135.8232
137.5648
134.1212
144.1376
145.2116
131.9152
137.5128
131.6172
149.164
152.6552
146.4208
146.424
161.282
158.4844
148.4556
145.8684
166.016
142.808
139.058
132.3372
147.7696
140.4528
143.6824
138.7676
137.8228
139.5904
143.7812
131.07
133.0408
138.8044
138.4136
132.4052
143.1536
145.638
148.538
133.6524
135.098
140.952
143.6036
162.2272
138.3448
148.6852
208.4928
144.0972
145.3584
145.9884
149.656
144.5576
154.496
200.0264
101.714
137.8256
139.252
144.5148
190.244
151.4008
187.7888
179.54
177.2812
175.3924
182.8948
178.4968
173.2064
203.894
196.6672
105.268
108.1852
131.4952
159.1596
168.1156
144.8896
204.8992
208.9952
207.89
171.3656
198.7428
187.3736
163.2324
169.4388
170.7772
176.922
201.4864
209.0804
178.1776
178.228
181.7304
195.7152
177.9192
182.8624
172.3568
167.1224
197.0584
197.7512
211.2728
192.3564
185.2452
184.0376
170.2096
134.9768
191.3168
196.2232
187.414
202.4772
161.1696
179.8092
199.1224
198.3064
154.9288
165.0496
176.3112
168.3104
148.666
149.8004
171.618
184.3732
154.8876
140.5176
139.4804
154.0944
163.992
185.288
182.7804
150.4352
191.6388
165.3256
167.6096
178.5584
179.58
160.4528
143.2408
166.8044
182.0436
184.7696
189.922
189.1904
196.646
181.4392
161.426
194.8256
193.294
142.8652
155.818
182.934
132.4492
137.1688
196.2468
193.3092
186.6544
196.5456
123.5228
122.4296
186.7036
133.0404
129.8292
136.0184
183.5804
198.1884
168.8816
166.0792
155.81
190.6256
199.3972
189.6028
166.3936
180.8276
149.9884
148.7336
183.1032
182.4168
185.3576
216.1876
185.0936
162.0084
167.2448
181.4876
186.4968
171.7124
119.494
225.722
131.2492
178.1468
142.9396
147.9468
141.1484
151.3372
132.7452
138.6824
143.9972
139.2548
140.638
146.3644
141.646
122.0072
139.7468
135.0824
134.5516
137.2492
142.8092
147.6516
136.642
137.3408
140.7896
125.5652
127.6548
139.2328
132.8692
129.6668
125.726
143.8236
145.3052
129.378
129.9304
138.0892
135.414
133.1784
138.91
140.9256
129.6664
133.164
129.7716
124.8052
147.8488
140.9548
130.048
137.2092
139.5632
136.472
132.4292
129.6764
134.7396
132.6828
128.1516
122.3032
133.0452
133.8624
124.3464
135.5456
117.1848
123.1688
119.67
124.3676
121.0896
139.9252
122.3236
126.938
131.078
128.5056
146.606
148.9944
122.3028
157.2732
137.7512
138.294
197.7448
140.5264
122.6852
152.1396
149.344
142.8704
138.3768
158.3044
157.3068
138.9052
154.9876
155.7932
132.0496
135.7756
143.9472
155.5012
150.79
169.2448
126.2036
138.4192
139.8388
172.4544
206.5692
160.0376
170.09
164.6136
149.2856
149.8692
170.0264
149.052
217.918
149.7356
187.6388
165.8484
211.238
153.8584
145.07
162.0992
156.1728
151.8552
158.282
148.7316
171.5048
146.8212
150.8728
149.1216
144.872
140.46
153.5476
141.4544
148.3012
143.716
141.9408
141.052
142.4056
146.4444
151.2468
190.3156
134.8904
153.1392
150.3788
142.2976
153.6624
152.3884
150.9428
159.7908
148.3844
149.346
150.5832
146.4756
155.62
149.3716
159.8492
148.4784
144.92
149.9328
148.5824
153.912
149.5764
145.57
144.2332
162.0512
155.0428
153.0204
157.2224
145.5608
165.4348
152.57
159.776
160.9124
148.4856
145.7736
150.6524
148.1548
146.3728
140.7908
151.2224
150.704
151.7772
144.5868
154.974
152.624
150.5996
150.038
147.4188
148.2644
148.2332
145.7464
143.332
145.4872
148.7296
144.9816
141.416
138.0524
142.242
143.0628
147.866
136.7688
134.9968
128.8328
146.21
141.9012
150.0532
139.9948
140.0048
132.3144
129.2448
137.648
147.8396
130.0764
181.3824
135.552
142.3228
148.5148
142.9004
145.46
130.6468
140.3224
134.2372
139.3952
143.57
138.0596
134.4664
139.938
138.1392
137.432
128.576
142.4736
142.1088
137.0548
138.1112
134.752
135.1256
138.054
134.3516
155.4072
136.9112
122.6064
140.1316
134.9188
136.2204
137.986
131.8032
131.3452
143.1728
131.9752
135.0472
138.3272
138.9592
130.926
176.2068
208.9384
132.566
134.7292
109.1388
109.332
125.396
124.7316
136.7788
140.188
127.6852
110.476
142.0172
145.0928
140.1396
113.5556
109.3248
124.7452
151.7
124.8324
127.9392
127.8032
122.2516
150.3664
132.1768
142.9152
116.894
126.9044
142.798
120.2748
147.5196
117.3932
128.268
142.6684
125.1
171.6236
118.744
113.98
115.0584
106.4276
120.1104
163.9636
117.6036
114.4224
119.3056
106.2456
104.2396
121.7132
107.3536
116.7656
118.226
117.6256
103.4328
108.5548
168.0912
143.4996
116.3012
109.9688
117.9628
110.6068
117.2924
123.236
206.2536
106.008
111.3152
103.092
108.73
105.9716
137.7536
121.1528
151.8456
186.1272
154.89
155.5936
148.1732
156.1368
141.9936
150.5388
147.7444
147.3572
161.8812
157.6324
152.1124
146.6684
147.7144
153.3744
152.1016
155.3836
153.9136
170.8296
140.4192
144.562
146.0804
152.5044
185.2136
151.5076
153.9536
157.89
153.234
150.5964
150.4356
152.4652
169.5044
148.0388
150.6072
146.7112
202.41
145.978
138.5672
157.004
151.0564
151.1104
213.7852
145.3508
147.3344
146.87
169.7016
156.8776
147.0256
141.0348
163.2576
153.19
150.2192
151.8424
145.7148
144.1824
167.5664
152.7584
154.1768
153.1528
146.558
139.0856
154.1608
142.9572
141.1348
141.9104
138.642
138.4524
173.6564
150.804
148.1384
152.6788
150.0884
147.1832
139.6984
198.25
154.0148
153.7856
153.3728
144.594
143.3288
137.6284
167.0144
155.4604
151.9096
158.6032
149.716
147.068
144.1376
139.8712
138.4088
146.1344
151.6676
155.3808
150.5372
151.5008
153.6216
142.9592
141.14
156.1624
148.4924
149.9796
141.8468
139.7132
142.9352
138.3284
138.074
140.2844
155.3612
154.7808
150.4412
131.7788
156.2324
171.0488
140.0684
142.462
157.8484
154.3736
179.3172
224.8564
155.6612
152.6368
152.8108
150.4516
152.8396
162.3616
157.1012
185.5924
197.088
155.1388
152.5724
156.6712
213.4464
151.8204
155.6352
158.0628
154.9952
148.3176
154.0056
151.8176
159.626
154.9808
161.2208
142.4956
166.5192
151.4124
207.98
153.2308
138.48
149.386
148.642
170.8736
172.4408
182.9572
148.1824
147.0152
155.8948
135.8192
147.898
154.988
171.7564
150.3668
148.4432
139.5096
150.1956
140.4756
158.2252
174.0168
147.0528
131.9728
136.5156
152.4232
145.3468
147.8372
152.6164
147.578
151.0996
156.9796
140.6104
149.016
148.838
149.522
143.8732
134.5632
156.3252
157.6532
138.3076
142.6272
142.7828
148.1328
159.7972
151.0916
165.7576
155.5056
125.072
146.756
130.7476
162.9424
142.3912
139.5852
142.04
145.38
161.8636
198.1056
136.2168
152.1464
144.3852
130.4284
121.1608
128.6728
119.4376
148.6964
122.2276
113.2464
117.9468
117.2548
127.5124
163.5088
123.1836
113.4652
119.6972
186.1664
130.4884
126.2176
154.9156
128.9012
127.7824
115.3424
161.474
138.2072
127.1488
125.8456
141.8964
114.6196
110.5948
215.012
142.3708
117.5424
121.5432
125.0016
232.6328
140.238
131.1148
141.2936
174.83
136.6604
136.6004
127.2692
134.8468
133.8568
133.1296
123.206
119.7532
126.078
121.838
132.5872
122.8612
132.5576
131.9444
130.5268
130.5316
130.496
134.6844
133.3092
135.2
132.0616
132.2312
132.0676
127.5852
121.9724
126.554
124.476
116.4312
134.5008
133.708
131.0708
141.1908
132.592
130.0692
131.2808
127.1484
126.85
121.1608
121.3648
129.0116
135.4744
130.5884
135.2604
132.4272
132.4324
134.5116
121.9328
137.294
129.0444
129.3852
124.436
127.44
132.5256
132.7784
121.4736
125.384
131.6168
130.0332
125.1992
128.9444
141.3488
138.8588
135.1792
129.6392
132.4932
130.9004
133.3368
156.7412
124.746
123.3416
125.0076
128.278
128.8192
127.518
134.7152
135.776
140.6616
149.3944
135.388
134.694
132.0516
122.8812
125.3472
124.2936
133.7276
131.57
138.6816
152.1708
135.5316
130.8456
124.842
129.6052
126.4632
120.4372
131.5216
126.8168
128.9912
135.8356
146.9892
153.348
138.36
135.8976
127.514
124.512
138.392
205.9368
110.9516
126.2292
130.15
136.1184
127.8368
134.8048
129.1156
126.5724
147.2876
156.0388
133.6244
131.6028
130.5956
124.3756
158.0308
124.4584
128.652
143.2148
115.7004
119.8164
135.154
130.5984
129.5472
131.8416
133.0028
135.4736
137.4068
128.3596
134.2528
129.0076
116.9884
209.8068
128.2032
116.4788
126.4588
129.1936
132.4856
137.156
134.6488
132.9744
126.624
138.8496
129.318
123.9944
126.2136
218.2636
130.95
127.802
135.9672
136.0016
134.0388
132.6876
126.4984
131.046
136.37
141.106
138.7076
128.7884
124.3468
215.6716
167.8856
125.3496
126.7788
127.9512
134.4484
132.342
124.2868
129.7132
133.1584
125.3228
130.3684
130.87
130.9776
131.5604
128.7512
119.774
206.4384
200.8572
120.9408
119.7528
130.836
123.5504
131.6656
130.07
137.1896
130.8548
126.57
123.626
223.7512
119.5576
116.1
127.372
127.4124
123.1992
129.2504
130.9708
137.3856
121.9236
134.0784
133.5224
125.1272
143.6472
169.8072
120.0348
116.4012
122.8928
128.2064
127.6068
132.1492
138.9976
128.4604
133.6704
135.6156
134.122
132.3192
128.924
126.1044
196.3344
144.1804
124.4968
125.3628
125.1264
131.0484
136.9088
130.3276
131.2672
129.6792
178.8872
196.0812
192.486
125.348
131.538
132.8348
133.012
130.872
133.8748
134.4688
132.1088
136.4904
135.0888
109.4128
136.0868
126.7952
121.472
135.6956
130.1568
130.0296
127.064
128.7032
127.132
127.008
119.9024
146.8368
168.472
126.3344
135.8248
133.2488
122.5232
129.4804
131.3324
129.6156
126.2372
127.4576
131.942
132.1632
124.9648
118.032
133.194
126.9996
132.3132
121.9716
116.4128
129.5192
127.5048
127.7088
124.358
132.1864
127.0456
114.9608
112.8176
174.0872
129.1948
124.8072
126.5516
118.7032
122.1804
176.1368
122.6352
123.6932
129.6052
130.2052
136.4256
119.5408
116.7716
119.24
129.2612
127.7268
139.3408
178.39
117.536
119.884
120.9484
128.508
127.558
208.0264
111.6532
118.1924
115.1212
128.8064
128.09
127.472
132.9956
124.8304
126.3852
113.334
125.1072
128.0212
175.9416
119.1912
132.2276
124.5992
126.2928
130.5624
135.19
132.604
126.614
150.3288
128.9608
133.2888
132.4996
130.8752
126.6684
130.7228
133.2548
130.8888
134.8104
119.1
131.8196
125.1692
130.976
136.1996
134.1056
133.204
131.3776
123.3424
142.1236
128.5752
128.9144
131.7736
125.6548
132.7464
129.3452
130.4252
129.9264
159.2156
124.8328
130.7464
129.792
127.4308
117.3672
132.0304
131.6484
126.9964
129.4348
126.7356
131.9628
135.488
137.0044
135.8404
132.4556
131.9732
134.4044
130.002
122.6628
132.4004
134.2512
136.1048
128.8812
126.7436
132.6464
128.8516
117.3316
135.5512
138.694
148.9904
144.702
133.6012
129.5104
130.7376
130.8684
128.5612
127.9304
134.2608
135.322
129.9232
124.7228
135.1884
122.2712
141.3824
135.8936
134.4564
139.0624
131.9472
134.8732
134.1276
123.0536
127.8192
131.1592
127.5336
174.7472
163.334
172.1396
168.6228
163.2036
161.6748
190.0412
169.7772
164.714
160.836
162.6924
131.7712
128.04
119.2112
135.6848
191.0136
131.9704
142.3084
138.9312
137.708
130.9192
131.5816
128.152
133.8452
130.0788
126.7044
125.4356
130.1168
136.4676
135.5688
127.822
155.3336
131.32
142.2852
189.5512
137.4412
135.0308
147.0056
126.6652
139.378
133.5036
132.8296
129.1612
127.8672
133.678
138.6768
138.6188
159.1972
153.2616
196.4116
149.6216
134.6244
125.058
124.5024
125.8148
123.972
129.492
188.504
126.2912
125.7032
129.4368
133.3576
143.1704
128.94
132.7484
131.5688
129.9236
131.738
132.7792
173.5068
134.6256
129.5196
137.076
141.7592
149.4564
166.2096
138.2424
142.6852
140.6824
153.7348
135.4096
140.0664
141.2452
143.7388
159.8544
143.86
144.554
144.392
140.1104
151.9708
134.6384
124.6132
125.2996
126.016
130.058
159.7944
143.0856
127.862
117.788
136.0456
154.6092
135.566
121.2584
121.7988
138.1684
152.556
123.2224
205.4004
136.5772
130.6852
138.668
175.904
155.5916
202.8628
135.372
140.1488
180.1292
197.1624
141.4808
147.7952
130.1456
150.084
146.5412
190.7588
167.6076
213.4136
151.9764
151.8776
169.544
158.0096
