pixel_density,brightness,std_deviation
1.5075225677031092,118.94,24.98962184587834
0.0141987829614604,207.1968,34.61541375976893
1.642706131078224,115.4928,21.028921707020547
1.5025025025025025,117.598,22.41216624960649
0.6087516087516087,132.2364,27.8972205611957
0.0874293170943888,178.682,42.65892727202596
0.6744809109176155,135.5332,39.167334575638414
2.506311360448808,110.8388,21.77725452301093
3.0584415584415585,108.172,22.28721642556557
0.5124016938898972,133.7784,28.736925608700734
0.9011406844106464,124.5564,24.761203909341727
2.799392097264437,108.6912,24.887198367031992
4.020080321285141,104.24,22.760228469855043
4.458515283842795,102.6852,22.45444501563109
2.70919881305638,109.3408,21.39614580619603
0.0434056761268781,187.85,42.54898706197364
1.587991718426501,116.2336,25.796554635067064
1.7502750275027503,113.774,23.81904540488556
3.1946308724832213,104.5708,24.824443344413584
3.145936981757877,105.9228,22.999339994008523
1.5933609958506223,114.0412,24.34496051670653
3.0783034257748776,107.724,21.90882525376475
0.3448090371167294,139.87,30.51408035645184
0.5069318866787221,130.412,26.35231784872063
2.633720930232558,108.4132,25.219755465904107
2.63901018922853,109.7064,28.46529464172117
1.771618625277162,111.4032,26.36441218309257
1.1404109589041096,119.2128,29.7928769366102
1.6567481402763018,113.4056,23.091459214177
2.7425149700598803,108.85,20.069666165634143
1.0177562550443906,120.9848,24.85832997125913
0.2048192771084337,161.884,42.49820871519175
1.0193861066235863,122.2876,26.32223558590721
2.136762860727729,109.9652,24.149169529406183
2.2808398950131235,108.7696,25.697309505860726
0.25,133.9976,22.290338585135935
1.7382256297918948,111.1048,25.692913749903884
3.562043795620438,105.504,21.64592303414202
2.703703703703704,108.9612,21.951904121510736
1.0,120.1576,26.337075810347663
0.0382059800664451,204.3724,41.05309876537946
0.2562814070351759,139.4828,24.658323222798423
1.5906735751295338,116.8536,26.495542399430136
1.334267040149393,116.6512,26.40027156223966
2.351206434316354,107.1036,26.386573613108617
1.8216704288939047,110.9424,25.82569035359945
5.868131868131868,98.5,22.903458254158917
6.530120481927711,98.9776,20.56576519947653
7.680555555555555,98.5024,18.902750970163048
4.2521008403361344,104.7536,18.933190091476924
0.1558021266759131,143.8184,21.81771347873099
1.4061597690086622,116.9948,28.44359282791117
2.1766200762388817,111.804,25.97564982825261
4.319148936170213,102.4944,23.07225972114565
8.727626459143968,94.9916,20.494495100880137
9.869565217391305,95.948,19.681150779362472
7.960573476702509,97.9612,20.191495599880657
5.596306068601583,99.9816,22.271786220238376
1.3364485981308412,116.5556,21.64692376851732
0.8050541516245487,126.0788,31.612854830907
0.1842728564661298,142.3792,21.799362544808503
2.930817610062893,106.8112,24.883302726125404
7.250825082508251,98.0248,20.78492205806892
9.72961373390558,91.2716,21.11752432080996
13.204545454545457,90.6672,20.30340966832911
8.025270758122744,94.7372,21.1049789424202
2.467406380027739,109.0396,21.767857768737837
1.380952380952381,116.8608,23.54401459734512
0.6118633139909736,125.9756,25.231896572394238
5.024096385542169,101.0688,21.269829960768373
0.327668613913967,189.3136,65.19051506960196
0.1961722488038277,205.6884,58.46509476123339
0.8656716417910447,163.5292,73.24335565332872
0.3137151865475565,171.88,59.00174912661488
0.4827995255041518,153.774,54.23936323372538
0.5683814303638645,140.362,44.09773413680118
0.7064846416382252,153.3592,61.74609765288815
0.4645577035735208,164.558,60.39806152518473
0.2735608762098828,182.4008,61.73890312728272
2.6075036075036078,110.4008,24.51553302214741
0.6066838046272494,152.0964,55.37759751957465
2.289473684210526,110.6284,26.549770496936503
1.4703557312252964,121.4408,42.19157374832088
0.2130033964095099,183.5836,52.83669000836446
0.7123287671232876,144.9944,53.50793556697922
0.9319938176197836,120.8108,26.032468253317816
1.2182786157941436,118.2956,28.87940824601501
0.4697236919459142,152.998,64.49217933982382
3.761904761904762,106.4808,26.110825941743016
1.8216704288939047,114.0,24.8270175413802
2.097893432465923,112.8848,31.95397203729139
0.4679976512037581,161.1948,56.476643428589135
1.0193861066235863,119.9576,26.33054124472188
1.5,113.8068,24.243924471091724
2.0413625304136254,112.6396,28.666525981360213
1.6795284030010718,114.6896,34.27277128917357
2.351206434316354,100.9496,33.69330882890548
1.0990764063811922,117.3192,21.92395291365132
1.9691211401425175,112.9492,27.014607518155803
3.424778761061947,106.2864,23.51240470560168
2.943217665615142,106.594,19.91356231315733
1.6014568158168574,119.1764,34.346896265019346
0.6097875080489376,135.4832,39.320815324202016
2.765060240963856,110.752,23.58764286655197
1.9171528588098017,120.328,40.32874428989824
1.1367521367521367,118.8584,25.78197722130713
1.676659528907923,114.3364,22.56625877366472
1.880184331797235,111.1844,31.080141515765337
0.8011527377521613,123.7896,25.067487545424253
2.3200531208499338,111.4588,25.51204230476267
1.587991718426501,114.068,22.163812307452886
0.6589250165892502,123.478,20.09686333734695
1.4038461538461535,116.4212,26.083492683304517
1.9103608847497089,118.004,32.2592743873758
0.6469038208168643,128.6112,29.708814088751502
0.8684603886397608,123.2204,27.965461266354968
1.642706131078224,114.2896,27.19864944882374
1.4975024975024975,116.3572,31.22919160272965
1.5458248472505092,112.9964,34.347022972013164
0.437607820586544,130.5684,26.40811468923899
0.8450184501845018,123.2028,25.222166286027058
1.955082742316785,112.264,22.991839943771357
3.038772213247173,107.6348,25.69039954846946
0.8559762435040832,124.2348,31.95332328506693
0.8518518518518519,122.4704,26.70407316946237
0.6677785190126752,125.1812,25.887842060704862
0.7111567419575633,125.2928,25.2658795247662
0.9127773527161438,121.9392,22.43016503193857
1.5329280648429584,114.8308,23.08143347714782
1.7085590465872156,113.9112,28.064000330672744
1.799552071668533,112.6168,32.59076491523327
1.0973154362416109,122.0,29.997119861746725
0.8221574344023324,127.6612,37.54295692350297
0.5033072760072159,128.3088,23.342969874461133
0.9142419601837672,121.7684,22.64836332806413
1.2401433691756272,120.3388,31.90000649780498
2.3921302578019,110.264,23.29361938385703
7.116883116883117,99.3124,21.9600274644637
4.0,104.4288,18.37178626481377
0.7229496898690558,123.8468,27.733909384722523
0.9778481012658228,120.96,26.74202684913767
0.7229496898690558,127.4256,31.140232250900123
0.4052838673412029,156.9204,51.74670292723973
0.4124293785310734,171.2176,58.49950299139301
1.962085308056872,115.6968,30.015037393946383
1.0525451559934318,119.0664,25.45613464452135
0.8450184501845018,122.2624,23.88634643975508
0.9592476489028212,122.66,27.3290541365778
1.062706270627063,120.8956,27.99172557453363
0.8740629685157422,124.1612,29.197822085902224
1.86697247706422,112.4644,23.15251892645809
0.8754688672168042,121.0588,19.97470757132629
1.0661157024793388,118.3176,24.495483874379783
0.953125,119.5612,23.472482922775765
0.763046544428773,122.38,22.277513326222028
0.8142235123367199,125.7896,29.198598114293087
0.8463810930576071,134.3296,41.07844402895514
1.181500872600349,121.6712,28.22502241912307
0.8587360594795539,122.5984,26.045274378282137
1.3148148148148149,117.9028,25.021281984742508
1.6068821689259645,117.05,28.560775549694025
1.1026072329688814,120.8936,27.488031559935315
1.032520325203252,133.4152,46.31443413192048
1.0678246484698095,121.1748,32.06286707329836
0.6801075268817204,126.5768,27.89871864010962
0.575299306868305,133.3344,32.68014958105302
1.9205607476635516,115.136,26.3205908748265
3.180602006688963,108.2056,27.016441820491465
1.7932960893854748,114.572,25.96278906435131
1.032520325203252,121.0732,26.118955602397275
0.8011527377521613,124.4928,26.847889082011644
1.304147465437788,116.7048,23.998967831138074
0.934984520123839,124.778,31.42531329994977
0.6677785190126752,126.8716,27.759969622461764
0.6567263088137839,127.8028,24.80838390867088
1.8506271379703532,113.7204,24.02058749989267
2.5211267605633805,109.7452,26.48168191335286
1.5588536335721597,115.0664,25.841369759360667
0.6972165648336728,130.2712,31.889748361503266
0.718213058419244,146.41,51.5905369229668
1.0920502092050208,124.7324,35.223662362678866
1.3408239700374531,121.2996,34.40072440865163
1.0815986677768523,120.5388,28.32937158780618
0.9157088122605364,126.1412,37.07385686113599
0.5069318866787221,132.1592,29.650501772482706
1.4437927663734116,115.4248,24.105691132178723
1.8968713789107765,117.0144,29.56562518601628
0.2886597938144329,182.2464,58.05972172720086
1.4154589371980677,120.6664,30.31081508372878
1.420135527589545,121.5752,34.035680468590606
1.399232245681382,120.198,31.72929870009736
1.3540489642184557,121.78,37.60516453893002
1.181500872600349,120.7932,31.104418235356853
1.3452157598499062,115.5044,23.835863329025862
0.4212620807276862,164.2016,57.094701658209935
0.3095861707700367,132.3364,21.7930639204312
0.4845605700712589,130.0488,25.423989037127907
2.259452411994785,110.4496,23.12175295776685
0.3835085777531821,178.5144,60.97581973733523
1.453385672227674,125.158,41.70585853330441
1.6881720430107527,118.3928,31.74759373810872
1.4509803921568627,119.6172,31.728867993674157
1.4582104228121928,118.9496,33.34802932468424
1.399232245681382,117.1024,36.55261296049847
1.2999080036798527,116.9612,26.08628173120884
0.1130899376669634,174.096,49.54920366665846
1.564102564102564,112.0164,33.79623841553968
2.1969309462915603,115.6924,34.30710979141204
1.997601918465228,113.1908,30.16023864892319
1.4801587301587302,118.9816,32.60946582573839
2.2299741602067185,110.592,25.509792943103243
2.2216494845360826,111.6812,33.37351594543194
0.43184421534937,169.6348,61.1242523795588
2.0012004801920766,116.8172,38.13101341637801
3.215851602023609,107.4524,21.554928305146365
4.592841163310962,105.0916,18.98462560705373
0.4180374361883153,168.282,58.00667613301077
1.270663033605813,123.1532,36.695897996370114
1.9171528588098017,112.7756,24.83830196772718
1.4606299212598426,122.6712,40.76550368338407
0.3082155939298796,138.7664,27.91144265422337
0.1825922421948912,141.7188,22.3534634130821
0.3858093126385809,157.6372,52.79561322837343
0.48720999405116,137.4636,39.01191452671863
0.3137151865475565,138.58,26.55823036273313
0.4132278123233465,139.802,34.77936738930138
0.5328019619865113,135.2576,31.883990375108315
0.9546520719311964,125.7276,31.95639213428199
0.554726368159204,131.4344,31.977155856016964
0.7241379310344828,131.6672,37.36199732562487
0.4594279042615294,131.74,23.61649423602072
0.1910433539780848,140.6344,21.36634588880373
0.437607820586544,136.8876,34.913581400939094
0.2886597938144329,140.5596,28.341913270631537
0.3234515616728428,140.1472,29.13811133481372
0.339046598821639,140.096,30.85568317182428
0.5441630636195183,127.1404,22.410370096006893
0.4671361502347418,134.1772,27.27739357343366
0.3513513513513513,134.8556,25.12669394568255
0.3171759747102213,138.074,28.98792376145625
0.2444001991040318,138.4784,25.293302145825088
0.2100677637947725,142.8816,24.94142701290365
0.3014055179593961,139.1436,26.720654539887303
0.5479876160990712,134.0352,34.24533195867723
0.4172335600907029,133.1388,25.03909612106635
0.4679976512037581,135.5896,34.25193092133639
0.3888888888888889,135.7336,29.57029981315712
0.3706140350877193,140.8256,35.318040498306246
0.3089005235602094,146.0208,38.355906551142816
0.4180374361883153,135.5796,30.39005863502076
0.4450867052023121,146.3344,47.37273663870391
0.3751375137513751,138.6484,30.700357936675594
0.4662756598240469,137.4196,33.91419077377492
0.4172335600907029,137.5732,32.8645438392198
0.4351320321469575,135.7364,31.46792200066601
0.6170763260025873,128.4112,30.91911568205016
0.3579576317218902,138.2208,33.200844076017106
0.3706140350877193,138.5604,33.301014276445095
0.4740566037735849,134.1356,31.739458291533584
0.4792899408284023,133.634,30.73131373696868
0.4236902050113895,135.5292,30.451816815421704
0.8181818181818182,132.0576,36.77930779990293
0.4845605700712589,135.6408,32.233109923803504
0.5225334957369062,151.8652,51.03796850345829
0.4602803738317757,132.4656,29.482903802712517
0.2893243940175348,172.7368,55.9225779606055
0.1720581340834505,195.6508,54.0521235416334
0.2321340561853129,186.1336,58.10610080740231
0.0588733587462939,220.686,41.40763461005712
0.5489467162329615,142.1648,43.90169063897198
0.079447322970639,212.5256,45.87533263792209
0.3455328310010764,136.3684,26.508154998792357
0.2658227848101265,141.5052,26.94730363060468
0.4819205690574985,130.344,24.386915836160995
0.278118609406953,138.578,23.140784688510458
0.1155734047300312,148.3272,20.852859280204235
0.2042389210019267,152.3428,35.615116006549805
0.1431184270690443,147.8216,22.739854296806744
0.1933174224343675,144.9644,25.035797024261083
0.1225864391558149,162.0336,36.04293649302176
0.1536686663590216,170.1532,44.89104286781496
0.3842746400885936,138.802,29.30883136530694
0.2626262626262626,141.7164,26.245867694553365
0.452643811737362,136.3408,30.290009167380585
0.2487512487512487,157.4332,41.48039461914508
0.0711225364181662,191.384,44.28008744345476
0.1638733705772811,156.2376,38.34686357761218
0.3721185510428101,134.3576,24.43502654469604
0.4253135689851767,135.0584,29.55095581262982
0.2400793650793651,154.1624,41.98521675828291
0.3781697905181918,138.718,29.85821287351271
0.5024038461538461,135.8656,32.78830792584454
0.4594279042615294,135.9784,31.118745691945875
0.1693171188026192,194.8768,52.64266731236175
0.3498920086393088,150.3608,44.32946901734781
0.4880952380952381,133.1724,27.640627312707647
0.3728720483250961,136.5644,29.02331911825386
0.849112426035503,126.3192,33.495798413532405
0.2419274714356681,139.0084,25.83858218710926
0.5078407720144753,142.1116,44.49208407615898
1.6343519494204426,116.2848,28.02589675567938
2.250975292587776,112.3768,23.10271892570223
1.4727992087042532,115.4032,21.15940995774693
0.2600806451612903,138.218,29.93543846346668
1.6260504201680672,117.1232,25.812942911648022
0.5566625155666252,127.6044,25.084750360328485
1.5227043390514632,116.7776,23.458630357290684
0.4156285390713476,131.0844,25.83756328758577
0.5842839036755386,127.5592,26.99020739749882
1.577319587628866,115.3068,25.50983876389657
0.5188335358444714,126.9212,22.585052370096463
0.5337423312883436,131.0852,29.99636546250229
1.880184331797235,116.0092,33.875541550800335
1.3832221163012393,116.016,23.23372858582969
0.7568517217146873,124.9024,27.66522861355026
0.2696800406297613,149.2448,38.46410369370383
0.9700551615445232,127.5292,40.13166763741572
1.8153153153153156,113.2128,27.022144921526863
0.2242899118511263,142.3776,31.18398015391877
1.1367521367521367,121.0088,31.69154970272044
1.3854961832061068,121.2952,39.101345973764126
0.3698630136986301,141.4888,39.20955335833347
0.3220518244315177,167.7476,48.4155501284453
0.5862944162436549,144.4484,43.24024210663025
0.0950503723171265,182.6432,38.65945542503154
0.5271838729383018,153.4104,49.25634549821982
0.5033072760072159,154.0708,47.27688851182996
0.156336725254394,179.5516,43.34315329368641
0.2696800406297613,172.48,47.68207210262574
0.067463706233988,190.2712,36.649093447996776
0.4688601645123384,163.0588,51.65002364529952
0.1916110581506196,173.3912,43.61388497439778
0.437607820586544,157.3056,46.65049848222418
0.2400793650793651,160.7028,41.54655307194569
0.3333333333333333,151.9596,42.02703377398886
0.6688918558077437,141.0996,41.25605991657468
0.4343086632243259,157.9528,46.75290121650207
0.3312034078807241,167.7664,47.4430251042237
0.1682242990654205,176.2316,42.762071528867736
0.1764705882352941,166.0072,42.54734713422212
0.2388503468780971,182.114,47.06355069477865
0.6286644951140065,143.5216,44.728477879758
0.2594458438287154,156.3212,40.601946142518834
0.2543903662819869,151.3168,37.52978067828269
0.1698642957416939,170.5452,42.43823696809282
0.1753643629525152,160.032,38.16068888267087
0.3691128148959474,149.482,40.50987134020546
0.48720999405116,147.8608,41.505823969173285
0.3109596224436287,166.9036,47.59313298197546
0.2054001928640308,179.7416,46.89461834198036
0.2683916793505834,159.122,44.11561986417056
0.1759172154280338,165.8016,41.45750399433136
0.1008366358432408,185.6288,41.104664097398974
0.2562814070351759,178.374,48.41791118997184
0.0907504363001745,174.3872,38.87606559517051
0.5634771732332708,140.6344,38.72948149201071
0.5394088669950738,143.2492,44.57761657334317
0.3958682300390843,147.4708,41.35713175934714
0.3361838588989845,156.1308,43.59069730297968
0.0771219302024989,194.6692,35.56394482281177
0.2807377049180328,171.844,46.8849364295186
0.1394712853236098,172.5144,40.61386207491231
0.3109596224436287,150.98,39.21089134411509
0.5188335358444714,149.6804,45.48073719543253
0.3368983957219251,167.4276,50.36813236799634
0.3014055179593961,172.202,49.76058275382233
0.2094823415578132,177.3616,47.1017244423174
0.1353315168029064,186.4468,42.828065211494206
0.1160714285714285,188.0924,41.16761666941627
0.2866700977869274,174.8696,48.37839802887235
0.2671059300557526,164.0504,45.7819861936985
0.481042654028436,154.2088,47.091056502907215
0.3609145345672291,160.7588,46.57577720833008
0.3347570742124933,155.5372,42.64341234188465
0.0989010989010989,185.9404,39.241560211592
0.1322463768115942,186.3648,40.98301747016684
0.2236906510034263,165.3112,43.134069533954246
0.282051282051282,168.1772,47.02924409513723
0.2846865364850976,172.4996,48.123969078204674
0.2106537530266344,161.0048,42.14196930566961
0.1803588290840415,176.91,44.0546694460417
0.6733601070950469,143.25,46.53311401572003
0.3241525423728814,157.4188,45.6071595975895
0.3594344752582925,154.4532,42.74879892768919
0.0748065348237317,188.6308,36.84789398812367
0.4560279557367501,159.8384,48.393457051961065
0.0907504363001745,169.222,37.21900476906926
0.1013215859030837,161.8664,33.79006586320897
0.4164305949008499,149.122,42.91334426492533
0.5142337976983646,153.7964,47.47460528577357
0.3312034078807241,167.0668,48.94863366591554
0.5356265356265356,154.2856,48.99608180905897
0.3736263736263736,159.932,46.56984620975251
0.2960082944530845,163.6884,46.447580189284345
0.2183235867446393,168.2816,43.25034914818608
0.0808473843493298,180.8376,37.283884269748505
0.0638297872340425,149.364,19.23281321076041
0.1859582542694497,146.738,27.618626975286084
0.2094823415578132,167.2808,44.69693894843359
0.2671059300557526,163.8608,44.45041083454685
0.3997760358342665,156.1016,44.98551853030039
0.3896609227348527,152.632,43.11660209246549
0.2807377049180328,164.1888,46.1057084812716
0.271617497456765,168.9376,46.32791929538818
0.3116474291710388,173.3368,49.08500550840348
0.2873326467559217,175.2356,49.23475289508418
0.2363996043521266,156.9996,41.449202644200525
0.2019230769230769,154.3576,36.22407103349926
0.2112403100775193,159.1688,38.45611923426492
0.1595547309833024,157.3624,37.40969748928745
0.3542795232936078,164.5992,49.01033523003082
0.5290519877675841,147.5072,42.83605430195457
0.3109596224436287,161.9156,45.49596549849228
0.2153621779290228,173.1504,44.33817068666681
0.2966804979253112,168.6748,46.212165551508186
0.2468827930174563,175.7188,47.964625783591806
0.2189176011701609,175.3324,47.357249817108254
0.3557483731019523,171.8212,51.930858172766605
0.3290802764486975,170.1288,50.47089666887245
0.2550200803212851,166.2504,42.90027155904727
0.3728720483250961,165.0932,47.52078822746946
0.2512512512512512,156.7096,40.0516624853451
0.2124151309408341,159.5756,42.25943071836156
0.2406947890818858,154.8932,38.57871166537317
0.1967448539971278,164.578,41.752440838830005
0.4277555682467162,157.4956,46.51161124536539
0.379690949227373,166.7312,49.72615957984288
0.1973180076628352,178.9764,47.17613637253479
0.3462574044157243,155.2516,42.49770226071052
0.1865211200759373,156.3448,36.39064045822772
0.1022927689594356,179.5868,38.491807774642126
0.3383297644539614,161.132,45.19694874656916
0.1956001912960306,160.4256,38.880479223384064
0.5537600994406464,145.578,51.22947507050995
0.2195121951219512,167.2584,44.05254623106365
0.2761613067891781,173.7308,48.85614732415973
0.4714537963507946,163.8332,53.09189559396047
0.2327416173570019,176.0008,48.62191274888309
0.3199577613516367,159.2276,45.127355320692125
0.4212620807276862,144.6012,38.575813128954266
0.6857720836142953,136.5164,39.85863182599223
0.4236902050113895,138.9872,28.74612732456322
1.4177949709864603,121.0788,44.41968697053143
0.8050541516245487,137.2624,42.8185654388374
0.5216068167985393,151.9076,47.04344228731567
0.2709710218607016,162.4128,43.67744493625972
0.3766519823788546,152.2552,42.71638178685081
0.1961722488038277,176.2688,44.7324641234976
0.2260912211868563,176.0204,47.18791353556544
0.220703125,157.3676,40.716262969973066
0.595405232929164,127.396,49.51678487139487
0.4188422247446084,132.1724,38.64823253707729
0.321353065539112,147.3884,35.63305130689765
0.4775413711583924,134.8636,29.60921807545752
0.4425851125216388,152.5768,44.53975417264896
0.2297097884899163,171.3164,45.69747795053902
0.282051282051282,174.2476,48.96867462204792
0.0588733587462939,190.9892,37.69317555420344
0.2376237623762376,151.5856,36.645931188059606
0.272264631043257,163.9208,43.56832022651321
0.224889759921607,159.2884,38.93182278599346
0.2761613067891781,149.6256,34.84406154052653
0.2840267077555213,151.034,35.49706528714733
0.2794268167860798,146.7348,33.02364711778516
0.8195050946142649,131.8856,37.82739368024184
0.1241007194244604,191.8784,41.73670343282996
0.3888888888888889,165.2772,50.88828902763385
0.0429703796412181,198.24,34.35566911006101
0.4351320321469575,138.7984,33.492162627098296
0.2388503468780971,171.2112,43.904289022372296
0.2315270935960591,159.1708,39.42594104596617
0.1848341232227488,173.4088,41.88232183821713
0.3542795232936078,155.548,41.93494599972677
